anio,conglome,viession,hoession,ubigeo,departamento,provincia,dominio,mieperho,factor07,factor_pob,gashog2d,gasto_pc,linea,linpe,pobre,pobre_extremo,categoria_pobreza,inghog1d
2024,413,11,3,010101,01,0101,Costa urbana,4,1866.746319533442,7466.985278133768,13899.230548259507,289.5673030887397,405.47362776375127,210.43309611822934,1,0,Pobre no extremo,21436.312793668876
2021,34,7,4,200101,20,2001,Sierra urbana,4,1362.074589400845,5448.29835760338,46203.24069217123,962.567514420234,421.71047162440243,240.19634175327363,0,0,No pobre,9361.529724939823
2025,97,4,1,130101,13,1301,Lima Metropolitana,2,114.73312852901073,229.46625705802145,27956.39339019384,1164.84972459141,420.7787652492135,224.09959943671595,0,0,No pobre,142956.87200236286
2022,169,7,3,250101,25,2501,Costa rural,4,298.3813080324879,1193.5252321299515,59661.64514751914,1242.9509405733154,466.62949600217587,227.15006980142488,0,0,No pobre,207997.89291926878
2025,169,4,1,010201,01,0102,Costa urbana,5,1730.0908103713907,8650.454051856954,228348.9505790357,3805.8158429839286,455.77974647322606,262.3554752828351,0,0,No pobre,20317.233991900506
2024,151,12,4,040101,04,0401,Selva urbana,3,260.9568211045229,782.8704633135686,26119.782970470467,725.549526957513,385.7575489015084,241.1531798434598,0,0,No pobre,108306.92048731731
2025,71,5,4,150101,15,1501,Sierra urbana,3,505.6864436246261,1517.0593308738785,9966.573176655646,276.8492549071013,386.70874571681645,253.11434725721637,1,0,Pobre no extremo,40259.690574382505
2024,3,19,3,250101,25,2501,Lima Metropolitana,6,538.0386924211384,3228.2321545268305,6197.585288215346,86.07757344743536,435.1197245130704,247.12640782466687,1,1,Pobre extremo,42519.92267065557
2024,314,5,2,150101,15,1501,Costa rural,3,1240.4460625818192,3721.3381877454576,12002.533129847568,333.4036980513213,422.77190273577935,237.03109833989785,1,0,Pobre no extremo,49703.94118924341
2024,32,19,3,200101,20,2001,Sierra urbana,4,1195.602315979152,4782.409263916608,70273.72552544963,1464.0359484468672,407.5584220536842,255.41978391392632,0,0,No pobre,37056.51061317493
2024,287,3,2,130101,13,1301,Selva rural,1,649.8932944987605,649.8932944987605,41608.05146507204,3467.337622089337,459.2620938207405,267.95130341372686,0,0,No pobre,40229.732324492754
2024,82,11,1,130101,13,1301,Callao,3,494.4615945800414,1483.384783740124,33099.5098394848,919.4308288745779,392.86351718989994,267.67736877690504,0,0,No pobre,36536.73851021098
2022,43,7,2,150132,15,1501,Selva rural,5,1552.610856729204,7763.05428364602,37922.64973355167,632.0441622258611,477.4056912870152,255.26164006953593,0,0,No pobre,20414.129519765967
2021,391,17,3,250101,25,2501,Costa rural,3,1877.3666956513548,5632.100086954064,51401.997541498255,1427.8332650416182,382.4102506752161,234.11308290244602,0,0,No pobre,17893.60243198727
2023,105,9,2,130101,13,1301,Costa rural,4,200.33079184123352,801.3231673649341,6625.353588709204,138.02819976477508,391.82307246108434,211.4211271433841,1,1,Pobre extremo,11507.817321739207
2021,1,9,4,210101,21,2101,Sierra rural,3,353.0428791392394,1059.1286374177182,65357.81667516198,1815.4949076433884,411.1316654275852,203.1129356280326,0,0,No pobre,5512.102627649584
2024,61,10,1,150101,15,1501,Sierra urbana,3,1320.1115785408442,3960.3347356225327,38194.79520310597,1060.9665334196102,430.9149095255503,216.2011477856161,0,0,No pobre,33145.28717172915
2022,270,13,4,150132,15,1501,Selva rural,6,1628.4387581757087,9770.632549054251,7356.502798356287,102.17364997717065,401.6136158479324,223.81805997182803,1,1,Pobre extremo,15632.791289892393
2025,180,15,4,200101,20,2001,Lima Metropolitana,4,1603.2584706751593,6413.033882700637,36384.37873039954,758.0078902166571,453.62151488540263,209.08947311426368,0,0,No pobre,7060.910780650586
2022,224,5,4,130101,13,1301,Selva rural,6,1467.3979908571096,8804.387945142658,8331.7068745265,115.71815103509029,415.754190342599,215.73357307287165,1,1,Pobre extremo,15959.105940035754
2024,6,3,4,050101,05,0501,Sierra urbana,6,1786.1131135463747,10716.678681278248,42580.929568172956,591.4017995579577,383.8538333396938,205.84818251926188,0,0,No pobre,21348.756370193893
2022,103,8,2,200101,20,2001,Selva rural,6,512.9628711845444,3077.7772271072663,29969.430248089415,416.24208677901964,467.77219674406444,236.65738804440852,1,0,Pobre no extremo,20961.585644735253
2022,10,10,4,250101,25,2501,Lima Metropolitana,6,303.85279833469957,1823.1167900081973,10847.95400799416,150.66602788880778,474.3865673086063,208.8422733821483,1,1,Pobre extremo,146196.77278537705
2024,71,13,2,210101,21,2101,Costa urbana,1,1269.1896431735997,1269.1896431735997,39032.67414816037,3252.722845680031,441.85636224370444,251.99380409460682,0,0,No pobre,20026.542648049286
2022,90,3,4,010101,01,0101,Callao,6,1662.3241938945216,9973.94516336713,55721.87463312214,773.9149254600297,460.6536388570405,223.28548447008578,0,0,No pobre,154138.5297346852
2023,226,8,3,040101,04,0401,Selva rural,2,1205.882799113089,2411.765598226178,16056.229352393293,669.0095563497206,392.11115386933017,247.04438999478617,0,0,No pobre,17134.677578961342
2023,158,9,4,050101,05,0501,Callao,1,1929.6952261719218,1929.6952261719218,54395.656378867585,4532.971364905632,406.8820281786665,261.7763604556269,0,0,No pobre,58816.32771401979
2022,228,12,3,150132,15,1501,Selva rural,2,1611.5724766443998,3223.1449532887996,20938.118027035678,872.4215844598199,412.5231687678184,206.02115797759072,0,0,No pobre,13351.983958703753
2025,405,11,2,150101,15,1501,Selva urbana,3,1431.5044217275956,4294.513265182787,59093.322077498895,1641.4811688194138,476.0753166948496,269.2300551188897,0,0,No pobre,201909.79094449806
2024,126,2,1,250101,25,2501,Costa urbana,4,214.48885265629383,857.9554106251753,24677.568310314724,514.1160064648901,431.22226399073674,245.1670339656715,0,0,No pobre,123691.01613862542
2023,444,18,2,250101,25,2501,Sierra rural,3,304.710253590196,914.1307607705879,77329.972803899,2148.0548001083057,380.741355881396,203.7356154805659,0,0,No pobre,76776.13556466177
2025,209,9,1,010101,01,0101,Costa rural,1,1591.1915019232692,1591.1915019232692,11822.436619973181,985.2030516644318,418.01858228700956,221.9801562348317,0,0,No pobre,262382.586537572
2022,97,2,1,050101,05,0501,Lima Metropolitana,4,476.65205859635574,1906.608234385423,12134.601052903346,252.80418860215306,380.77506008655763,262.03716042590196,1,1,Pobre extremo,86687.86080208568
2025,74,2,4,150101,15,1501,Selva rural,3,154.78683455008206,464.3605036502462,13237.405893045756,367.705719251271,403.7805740472446,241.73635230610284,1,0,Pobre no extremo,56303.42621867847
2021,115,3,1,040101,04,0401,Lima Metropolitana,5,1830.4453029192332,9152.226514596166,30151.59576854557,502.5265961424262,425.47000671411774,220.10556570714405,0,0,No pobre,9366.155734040854
2023,191,16,2,010201,01,0102,Sierra rural,3,1792.530210032345,5377.590630097035,23457.5338922968,651.5981636749111,412.33930554208365,265.834620907896,0,0,No pobre,3441.989155694773
2022,495,19,4,010201,01,0102,Sierra rural,3,515.1192717398345,1545.3578152195037,34818.49752650765,967.1804868474347,383.27342122851707,255.10767992854753,0,0,No pobre,9952.444052124207
2024,170,4,1,250101,25,2501,Costa urbana,3,1582.3918903386138,4747.1756710158415,9435.98469357498,262.1106859326383,391.6335722408779,251.48769473049634,1,0,Pobre no extremo,6724.800254409406
2022,307,18,2,050101,05,0501,Lima Metropolitana,3,191.16135630214467,573.484068906434,14104.633928856221,391.7953869126728,435.0886561222733,262.1898984004692,1,0,Pobre no extremo,16318.768378095208
2024,448,18,1,010101,01,0101,Costa rural,4,641.6102072641999,2566.4408290567994,84421.57380215511,1758.7827875448982,449.56049043844854,253.8845961296031,0,0,No pobre,108475.96418340906
2022,204,10,1,250101,25,2501,Selva urbana,4,1284.9671256875872,5139.868502750349,37587.60779227613,783.0751623390861,420.4549012232903,220.0716847239204,0,0,No pobre,12498.183174806638
2025,56,11,4,010201,01,0102,Sierra rural,3,1550.0400927009323,4650.120278102797,47156.66963697754,1309.9074899160428,453.1481746424907,240.87202528679256,0,0,No pobre,22869.635424733842
2025,208,17,4,250101,25,2501,Selva urbana,3,119.75845869756019,359.2753760926806,21380.382380386938,593.8995105663039,396.3332888515144,258.9600317433374,0,0,No pobre,38440.37386045434
2025,41,16,2,010201,01,0102,Costa rural,3,719.7963652201137,2159.389095660341,35078.86289206261,974.4128581128502,392.2057947807686,212.65936747059845,0,0,No pobre,39821.812009145695
2021,32,13,4,050101,05,0501,Costa rural,7,507.2565641209806,3550.795948846864,17546.501890622003,208.88692726930955,463.9453715943276,211.4116295650842,1,1,Pobre extremo,20061.24406665611
2024,15,2,4,050101,05,0501,Callao,3,1997.682770922575,5993.048312767725,5088.596192796177,141.34989424433826,413.92133484922,211.1283373299616,1,1,Pobre extremo,119181.82574843596
2025,62,2,3,010101,01,0101,Costa urbana,5,1374.8662415319466,6874.331207659733,68315.62105052247,1138.5936841753746,423.22479219444244,213.59786922637645,0,0,No pobre,37212.1879488526
2021,155,14,3,150132,15,1501,Lima Metropolitana,5,870.7757604715133,4353.878802357566,31696.47848425215,528.2746414042025,474.7581602317297,207.22615709292523,0,0,No pobre,43079.00326590126
2024,284,4,2,150132,15,1501,Sierra urbana,1,243.73994376330154,243.73994376330154,13921.143264665794,1160.0952720554828,422.41123279371095,258.63403139749164,0,0,No pobre,431748.02301724476
2022,209,17,4,250101,25,2501,Lima Metropolitana,7,1237.4734892632312,8662.314424842618,26933.761317491375,320.64001568442114,380.3490105851904,257.2822754278239,1,0,Pobre no extremo,206287.96828915563
2021,320,13,2,250101,25,2501,Selva rural,5,1319.232794778522,6596.16397389261,17684.791625101407,294.74652708502344,473.7971939549836,210.59582943013666,1,0,Pobre no extremo,37016.24907094692
2023,494,4,3,250101,25,2501,Costa urbana,4,1651.1712622559567,6604.685049023827,103634.21971422124,2159.0462440462757,381.4118633485828,249.38760236972422,0,0,No pobre,62723.13570455903
2021,187,3,3,010101,01,0101,Lima Metropolitana,3,648.2960205467907,1944.8880616403721,49237.11921835561,1367.6977560654336,446.2286283729198,243.88828914469647,0,0,No pobre,14444.612578513459
2021,498,12,3,200101,20,2001,Selva urbana,4,1964.7133529121832,7858.853411648733,9575.331185832505,199.48606637151053,412.28909095325037,219.3335985928653,1,1,Pobre extremo,4496.320191267809
2024,442,8,2,250101,25,2501,Callao,3,934.984904696504,2804.954714089512,8475.844129564795,235.4401147101332,427.0390756560205,215.91579035853238,1,0,Pobre no extremo,71798.24895335129
2022,130,2,4,150132,15,1501,Lima Metropolitana,1,662.293133853038,662.293133853038,33707.851504733044,2808.9876253944203,434.7285167696184,217.5410098692795,0,0,No pobre,12616.584184975138
2023,127,6,1,150132,15,1501,Costa urbana,5,762.0537346027699,3810.2686730138494,30361.394293748395,506.0232382291399,420.84600572955543,251.14414256748074,0,0,No pobre,63855.44741309817
2025,292,10,4,150101,15,1501,Costa rural,6,1087.2135006375352,6523.281003825211,42880.5430333614,595.563097685575,457.4368787182168,222.35219464383155,0,0,No pobre,311050.7507773792
2025,114,12,2,050101,05,0501,Callao,2,1879.7329725635418,3759.4659451270836,23647.33942966158,985.3058095692326,473.0706409664446,219.45714943322315,0,0,No pobre,5563.263912240618
2021,199,10,3,200101,20,2001,Sierra rural,5,1496.801716046861,7484.008580234305,15023.846870975594,250.39744784959325,388.6412052118868,201.5736769908054,1,0,Pobre no extremo,3717.6479766198513
2024,13,10,1,010201,01,0102,Callao,5,1196.5083339811863,5982.5416699059315,42560.54384406978,709.3423974011631,460.0252881234973,263.5765545643565,0,0,No pobre,14494.961679788608
2024,271,3,2,150132,15,1501,Callao,2,409.33973716173745,818.6794743234749,45921.47463339607,1913.394776391503,392.8671140900645,252.68929011352748,0,0,No pobre,81645.26246724832
2025,89,10,3,040101,04,0401,Selva rural,3,383.7712906926562,1151.3138720779684,83426.97997615075,2317.416110448632,388.0277183249608,233.09485730647043,0,0,No pobre,126792.0086730248
2023,215,9,2,040101,04,0401,Selva rural,3,1054.1741362457717,3162.5224087373153,52104.6250982047,1447.3506971723527,475.5831452722129,266.0048844245401,0,0,No pobre,81526.64557670135
2022,444,19,1,150132,15,1501,Sierra urbana,5,1484.5465387431334,7422.732693715667,12668.205353749248,211.1367558958208,428.9297781491274,220.54725482427955,1,1,Pobre extremo,48428.93887622763
2023,278,14,3,040101,04,0401,Costa rural,5,1526.9231282347093,7634.6156411735465,33887.671696396385,564.794528273273,395.26032910092886,247.22935302282036,0,0,No pobre,36932.4389356605
2022,447,2,4,130101,13,1301,Selva rural,2,529.2373293648909,1058.4746587297818,20801.41864648181,866.725776936742,436.99571132170894,221.3605264375107,0,0,No pobre,41097.448228095534
2025,474,5,2,200101,20,2001,Callao,4,290.1890744097812,1160.7562976391248,11493.004831390575,239.43760065397032,406.3237138769553,222.02006978632636,1,0,Pobre no extremo,118654.65891022049
2022,481,8,1,050101,05,0501,Selva rural,5,830.4758795822,4152.3793979110005,5377.6429244020455,89.62738207336743,426.4309016807994,259.1296416700689,1,1,Pobre extremo,19068.963406923336
2024,203,7,4,150132,15,1501,Sierra rural,5,1844.527832163741,9222.639160818706,203407.90309134324,3390.131718189054,442.465959387991,255.09153674190816,0,0,No pobre,37859.79316208038
2021,74,6,1,150132,15,1501,Selva urbana,2,1136.1977800718262,2272.3955601436523,16268.483041403275,677.8534600584698,466.9269828869995,220.5875201460144,0,0,No pobre,11446.190537082955
2021,25,11,2,010201,01,0102,Selva urbana,4,708.1895569803712,2832.758227921485,24014.893747715018,500.31028641072953,380.3081398269308,205.69726609666156,0,0,No pobre,52010.72628104733
2025,101,12,1,200101,20,2001,Selva urbana,6,714.9115698443312,4289.4694190659875,32788.339745708974,455.3936075792913,401.41406609159486,225.0308897713839,0,0,No pobre,36982.837234224666
2024,176,18,3,250101,25,2501,Costa urbana,3,350.9653859221514,1052.8961577664543,29747.977837698905,826.3327177138585,389.627054291878,253.20402748397208,0,0,No pobre,482346.63299383025
2023,427,19,1,250101,25,2501,Selva urbana,3,999.1250986017002,2997.3752958051004,2781.0543721917056,77.25151033865849,389.70977015590626,207.03810528295045,1,1,Pobre extremo,8284.554870952968
2024,117,10,2,210101,21,2101,Selva urbana,5,1603.589089178193,8017.945445890965,23175.142602132823,386.2523767022137,474.5777413139905,247.04706053062768,1,0,Pobre no extremo,92730.2847773374
2021,166,14,3,150101,15,1501,Costa urbana,2,1940.2615139019485,3880.523027803897,132460.50109254906,5519.187545522877,473.60829345150523,262.28342819397335,0,0,No pobre,21756.980344530766
2021,41,3,1,130101,13,1301,Callao,6,1053.0304999201533,6318.182999520919,22233.333579160833,308.79629971056715,454.93080797012334,212.5459008923533,1,0,Pobre no extremo,82819.2736074574
2024,429,18,1,010101,01,0101,Callao,3,417.70834010110804,1253.1250203033242,117196.13865016503,3255.4482958379176,444.30630424009155,260.3543027000343,0,0,No pobre,76791.50815413307
2024,344,15,3,010101,01,0101,Callao,1,1397.6057596254427,1397.6057596254427,27674.718656608904,2306.226554717409,464.7970446357703,203.59547177198237,0,0,No pobre,27190.187766027793
2021,424,6,4,210101,21,2101,Sierra rural,3,1537.9035512160613,4613.710653648184,19613.504468587842,544.8195685718845,385.84087380905675,246.68161806633944,0,0,No pobre,12944.959687496557
2023,366,10,4,050101,05,0501,Costa rural,2,236.22952390389418,472.45904780778835,30637.390684654165,1276.5579451939236,391.94857931012285,255.3727244263111,0,0,No pobre,12625.077568243101
2025,120,12,3,010101,01,0101,Selva rural,2,1715.2643462993349,3430.5286925986697,27828.421548763024,1159.5175645317927,411.7112923296334,231.13362823615327,0,0,No pobre,40341.75035477008
2025,97,7,1,250101,25,2501,Sierra urbana,4,1675.712540992129,6702.850163968516,27277.028181797064,568.2714204541055,463.24923798965136,214.26100863694595,0,0,No pobre,17624.481354003306
2024,145,17,4,040101,04,0401,Selva rural,3,997.8280026743241,2993.4840080229724,15932.845699866304,442.57904721850844,427.223254276651,264.7310649232454,0,0,No pobre,28847.64766835519
2025,216,1,3,150101,15,1501,Callao,6,1164.8027853701499,6988.8167122209,7883.395202316212,109.49160003216961,430.35747634376185,201.39782080222182,1,1,Pobre extremo,10494.235838445818
2021,229,18,2,200101,20,2001,Callao,4,1455.4753210507463,5821.901284202985,44583.82018639161,928.8295872164919,402.92654296538075,238.85498604606727,0,0,No pobre,60348.10956204847
2021,313,15,1,250101,25,2501,Selva urbana,4,1385.8214376194326,5543.28575047773,29300.5071418662,610.4272321222126,444.8387481173526,226.09945860935227,0,0,No pobre,14873.89189202293
2024,130,19,2,010201,01,0102,Selva urbana,3,131.41835856709721,394.2550757012916,120329.84989146411,3342.4958303184476,468.7842154062264,232.27400368367321,0,0,No pobre,23945.18461768874
2024,352,1,1,200101,20,2001,Lima Metropolitana,4,332.627077312123,1330.508309248492,26107.612707041077,543.9085980633557,412.95142198584676,237.55955393952271,0,0,No pobre,135381.9757363748
2024,377,5,4,010101,01,0101,Selva rural,4,408.92205598436686,1635.6882239374675,6887.992654304041,143.4998469646675,441.9185939769884,237.4324035586556,1,1,Pobre extremo,42120.36153356358
2023,318,15,2,010201,01,0102,Callao,2,1535.7841892369877,3071.5683784739754,35960.29420014064,1498.3455916725268,413.1948964111822,214.25365646295023,0,0,No pobre,77308.08755138454
